witness_id,operator_id,inverse_operator_id,source_id,intermediate_id,returned_id,result,witness_type
inverse:M:3411,M,M^6,3411,3753,3411,PASS,finite_order_inverse
inverse:M:3413,M,M^6,3413,1877,3413,PASS,finite_order_inverse
inverse:M:3417,M,M^6,3417,939,3417,PASS,finite_order_inverse
inverse:M:3427,M,M^6,3427,3761,3427,PASS,finite_order_inverse
inverse:M:3429,M,M^6,3429,1881,3429,PASS,finite_order_inverse
inverse:M:3433,M,M^6,3433,941,3433,PASS,finite_order_inverse
inverse:M:3441,M,M^6,3441,471,3441,PASS,finite_order_inverse
inverse:M:3463,M,M^6,3463,3779,3463,PASS,finite_order_inverse
inverse:M:3467,M,M^6,3467,3781,3467,PASS,finite_order_inverse
inverse:M:3469,M,M^6,3469,1891,3469,PASS,finite_order_inverse
inverse:M:3475,M,M^6,3475,3785,3475,PASS,finite_order_inverse
inverse:M:3477,M,M^6,3477,1893,3477,PASS,finite_order_inverse
inverse:M:3481,M,M^6,3481,947,3481,PASS,finite_order_inverse
inverse:M:3491,M,M^6,3491,3793,3491,PASS,finite_order_inverse
inverse:M:3493,M,M^6,3493,1897,3493,PASS,finite_order_inverse
inverse:M:3497,M,M^6,3497,949,3497,PASS,finite_order_inverse
inverse:M:3505,M,M^6,3505,475,3505,PASS,finite_order_inverse
inverse:M:3523,M,M^6,3523,3809,3523,PASS,finite_order_inverse
inverse:M:3525,M,M^6,3525,1905,3525,PASS,finite_order_inverse
inverse:M:3529,M,M^6,3529,953,3529,PASS,finite_order_inverse
inverse:M:3537,M,M^6,3537,477,3537,PASS,finite_order_inverse
inverse:M:3553,M,M^6,3553,239,3553,PASS,finite_order_inverse
inverse:M:3599,M,M^6,3599,3847,3599,PASS,finite_order_inverse
inverse:M:3607,M,M^6,3607,3851,3607,PASS,finite_order_inverse
inverse:M:3611,M,M^6,3611,3853,3611,PASS,finite_order_inverse
inverse:M:3613,M,M^6,3613,1927,3613,PASS,finite_order_inverse
inverse:M:3623,M,M^6,3623,3859,3623,PASS,finite_order_inverse
inverse:M:3627,M,M^6,3627,3861,3627,PASS,finite_order_inverse
inverse:M:3629,M,M^6,3629,1931,3629,PASS,finite_order_inverse
inverse:M:3635,M,M^6,3635,3865,3635,PASS,finite_order_inverse
inverse:M:3637,M,M^6,3637,1933,3637,PASS,finite_order_inverse
inverse:M:3641,M,M^6,3641,967,3641,PASS,finite_order_inverse
inverse:M:3655,M,M^6,3655,3875,3655,PASS,finite_order_inverse
inverse:M:3659,M,M^6,3659,3877,3659,PASS,finite_order_inverse
inverse:M:3661,M,M^6,3661,1939,3661,PASS,finite_order_inverse
inverse:M:3667,M,M^6,3667,3881,3667,PASS,finite_order_inverse
inverse:M:3669,M,M^6,3669,1941,3669,PASS,finite_order_inverse
inverse:M:3673,M,M^6,3673,971,3673,PASS,finite_order_inverse
inverse:M:3683,M,M^6,3683,3889,3683,PASS,finite_order_inverse
inverse:M:3685,M,M^6,3685,1945,3685,PASS,finite_order_inverse
inverse:M:3689,M,M^6,3689,973,3689,PASS,finite_order_inverse
inverse:M:3697,M,M^6,3697,487,3697,PASS,finite_order_inverse
inverse:M:3719,M,M^6,3719,3907,3719,PASS,finite_order_inverse
inverse:M:3723,M,M^6,3723,3909,3723,PASS,finite_order_inverse
inverse:M:3725,M,M^6,3725,1955,3725,PASS,finite_order_inverse
inverse:M:3731,M,M^6,3731,3913,3731,PASS,finite_order_inverse
inverse:M:3733,M,M^6,3733,1957,3733,PASS,finite_order_inverse
inverse:M:3737,M,M^6,3737,979,3737,PASS,finite_order_inverse
inverse:M:3747,M,M^6,3747,3921,3747,PASS,finite_order_inverse
inverse:M:3749,M,M^6,3749,1961,3749,PASS,finite_order_inverse
inverse:M:3753,M,M^6,3753,981,3753,PASS,finite_order_inverse
inverse:M:3761,M,M^6,3761,491,3761,PASS,finite_order_inverse
inverse:M:3779,M,M^6,3779,3937,3779,PASS,finite_order_inverse
inverse:M:3781,M,M^6,3781,1969,3781,PASS,finite_order_inverse
inverse:M:3785,M,M^6,3785,985,3785,PASS,finite_order_inverse
inverse:M:3793,M,M^6,3793,493,3793,PASS,finite_order_inverse
inverse:M:3809,M,M^6,3809,247,3809,PASS,finite_order_inverse
inverse:M:3847,M,M^6,3847,3971,3847,PASS,finite_order_inverse
inverse:M:3851,M,M^6,3851,3973,3851,PASS,finite_order_inverse
inverse:M:3853,M,M^6,3853,1987,3853,PASS,finite_order_inverse
inverse:M:3859,M,M^6,3859,3977,3859,PASS,finite_order_inverse
inverse:M:3861,M,M^6,3861,1989,3861,PASS,finite_order_inverse
inverse:M:3865,M,M^6,3865,995,3865,PASS,finite_order_inverse
inverse:M:3875,M,M^6,3875,3985,3875,PASS,finite_order_inverse
inverse:M:3877,M,M^6,3877,1993,3877,PASS,finite_order_inverse
inverse:M:3881,M,M^6,3881,997,3881,PASS,finite_order_inverse
inverse:M:3889,M,M^6,3889,499,3889,PASS,finite_order_inverse
inverse:M:3907,M,M^6,3907,4001,3907,PASS,finite_order_inverse
inverse:M:3909,M,M^6,3909,2001,3909,PASS,finite_order_inverse
inverse:M:3913,M,M^6,3913,1001,3913,PASS,finite_order_inverse
inverse:M:3921,M,M^6,3921,501,3921,PASS,finite_order_inverse
inverse:M:3937,M,M^6,3937,251,3937,PASS,finite_order_inverse
inverse:M:3971,M,M^6,3971,4033,3971,PASS,finite_order_inverse
inverse:M:3973,M,M^6,3973,2017,3973,PASS,finite_order_inverse
inverse:M:3977,M,M^6,3977,1009,3977,PASS,finite_order_inverse
inverse:M:3985,M,M^6,3985,505,3985,PASS,finite_order_inverse
inverse:M:4001,M,M^6,4001,253,4001,PASS,finite_order_inverse
inverse:M:4033,M,M^6,4033,127,4033,PASS,finite_order_inverse
inverse:R1:253,R1,L1,253,127,253,PASS,partial_inverse
inverse:R1:381,R1,L1,381,191,381,PASS,partial_inverse
inverse:R1:445,R1,L1,445,223,445,PASS,partial_inverse
inverse:R1:477,R1,L1,477,239,477,PASS,partial_inverse
inverse:R1:493,R1,L1,493,247,493,PASS,partial_inverse
inverse:R1:501,R1,L1,501,251,501,PASS,partial_inverse
inverse:R1:505,R1,L1,505,253,505,PASS,partial_inverse
inverse:R1:637,R1,L1,637,319,637,PASS,partial_inverse
inverse:R1:701,R1,L1,701,351,701,PASS,partial_inverse
inverse:R1:733,R1,L1,733,367,733,PASS,partial_inverse
inverse:R1:749,R1,L1,749,375,749,PASS,partial_inverse
inverse:R1:757,R1,L1,757,379,757,PASS,partial_inverse
inverse:R1:761,R1,L1,761,381,761,PASS,partial_inverse
inverse:R1:829,R1,L1,829,415,829,PASS,partial_inverse
inverse:R1:861,R1,L1,861,431,861,PASS,partial_inverse
inverse:R1:877,R1,L1,877,439,877,PASS,partial_inverse
inverse:R1:885,R1,L1,885,443,885,PASS,partial_inverse
inverse:R1:889,R1,L1,889,445,889,PASS,partial_inverse
inverse:R1:925,R1,L1,925,463,925,PASS,partial_inverse
inverse:R1:941,R1,L1,941,471,941,PASS,partial_inverse
inverse:R1:949,R1,L1,949,475,949,PASS,partial_inverse
inverse:R1:953,R1,L1,953,477,953,PASS,partial_inverse
inverse:R1:973,R1,L1,973,487,973,PASS,partial_inverse
inverse:R1:981,R1,L1,981,491,981,PASS,partial_inverse
inverse:R1:985,R1,L1,985,493,985,PASS,partial_inverse
inverse:R1:997,R1,L1,997,499,997,PASS,partial_inverse
inverse:R1:1001,R1,L1,1001,501,1001,PASS,partial_inverse
inverse:R1:1009,R1,L1,1009,505,1009,PASS,partial_inverse
inverse:R1:1149,R1,L1,1149,575,1149,PASS,partial_inverse
inverse:R1:1213,R1,L1,1213,607,1213,PASS,partial_inverse
inverse:R1:1245,R1,L1,1245,623,1245,PASS,partial_inverse
inverse:R1:1261,R1,L1,1261,631,1261,PASS,partial_inverse
inverse:R1:1269,R1,L1,1269,635,1269,PASS,partial_inverse
inverse:R1:1273,R1,L1,1273,637,1273,PASS,partial_inverse
inverse:R1:1341,R1,L1,1341,671,1341,PASS,partial_inverse
inverse:R1:1373,R1,L1,1373,687,1373,PASS,partial_inverse
inverse:R1:1389,R1,L1,1389,695,1389,PASS,partial_inverse
inverse:R1:1397,R1,L1,1397,699,1397,PASS,partial_inverse
inverse:R1:1401,R1,L1,1401,701,1401,PASS,partial_inverse
inverse:R1:1437,R1,L1,1437,719,1437,PASS,partial_inverse
inverse:R1:1453,R1,L1,1453,727,1453,PASS,partial_inverse
inverse:R1:1461,R1,L1,1461,731,1461,PASS,partial_inverse
inverse:R1:1465,R1,L1,1465,733,1465,PASS,partial_inverse
inverse:R1:1485,R1,L1,1485,743,1485,PASS,partial_inverse
inverse:R1:1493,R1,L1,1493,747,1493,PASS,partial_inverse
inverse:R1:1497,R1,L1,1497,749,1497,PASS,partial_inverse
inverse:R1:1509,R1,L1,1509,755,1509,PASS,partial_inverse
inverse:R1:1513,R1,L1,1513,757,1513,PASS,partial_inverse
inverse:R1:1521,R1,L1,1521,761,1521,PASS,partial_inverse
inverse:R1:1597,R1,L1,1597,799,1597,PASS,partial_inverse
inverse:R1:1629,R1,L1,1629,815,1629,PASS,partial_inverse
inverse:R1:1645,R1,L1,1645,823,1645,PASS,partial_inverse
inverse:R1:1653,R1,L1,1653,827,1653,PASS,partial_inverse
inverse:R1:1657,R1,L1,1657,829,1657,PASS,partial_inverse
inverse:R1:1693,R1,L1,1693,847,1693,PASS,partial_inverse
inverse:R1:1709,R1,L1,1709,855,1709,PASS,partial_inverse
inverse:R1:1717,R1,L1,1717,859,1717,PASS,partial_inverse
inverse:R1:1721,R1,L1,1721,861,1721,PASS,partial_inverse
inverse:R1:1741,R1,L1,1741,871,1741,PASS,partial_inverse
inverse:R1:1749,R1,L1,1749,875,1749,PASS,partial_inverse
inverse:R1:1753,R1,L1,1753,877,1753,PASS,partial_inverse
inverse:R1:1765,R1,L1,1765,883,1765,PASS,partial_inverse
inverse:R1:1769,R1,L1,1769,885,1769,PASS,partial_inverse
inverse:R1:1777,R1,L1,1777,889,1777,PASS,partial_inverse
inverse:R1:1821,R1,L1,1821,911,1821,PASS,partial_inverse
inverse:R1:1837,R1,L1,1837,919,1837,PASS,partial_inverse
inverse:R1:1845,R1,L1,1845,923,1845,PASS,partial_inverse
inverse:R1:1849,R1,L1,1849,925,1849,PASS,partial_inverse
inverse:R1:1869,R1,L1,1869,935,1869,PASS,partial_inverse
inverse:R1:1877,R1,L1,1877,939,1877,PASS,partial_inverse
inverse:R1:1881,R1,L1,1881,941,1881,PASS,partial_inverse
inverse:R1:1893,R1,L1,1893,947,1893,PASS,partial_inverse
inverse:R1:1897,R1,L1,1897,949,1897,PASS,partial_inverse
inverse:R1:1905,R1,L1,1905,953,1905,PASS,partial_inverse
inverse:R1:1933,R1,L1,1933,967,1933,PASS,partial_inverse
inverse:R1:1941,R1,L1,1941,971,1941,PASS,partial_inverse
inverse:R1:1945,R1,L1,1945,973,1945,PASS,partial_inverse
inverse:R1:1957,R1,L1,1957,979,1957,PASS,partial_inverse
inverse:R1:1961,R1,L1,1961,981,1961,PASS,partial_inverse
inverse:R1:1969,R1,L1,1969,985,1969,PASS,partial_inverse
inverse:R1:1989,R1,L1,1989,995,1989,PASS,partial_inverse
inverse:R1:1993,R1,L1,1993,997,1993,PASS,partial_inverse
inverse:R1:2001,R1,L1,2001,1001,2001,PASS,partial_inverse
inverse:R1:2017,R1,L1,2017,1009,2017,PASS,partial_inverse
inverse:R1:2173,R1,L1,2173,1087,2173,PASS,partial_inverse
inverse:R1:2237,R1,L1,2237,1119,2237,PASS,partial_inverse
inverse:R1:2269,R1,L1,2269,1135,2269,PASS,partial_inverse
inverse:R1:2285,R1,L1,2285,1143,2285,PASS,partial_inverse
inverse:R1:2293,R1,L1,2293,1147,2293,PASS,partial_inverse
inverse:R1:2297,R1,L1,2297,1149,2297,PASS,partial_inverse
inverse:R1:2365,R1,L1,2365,1183,2365,PASS,partial_inverse
inverse:R1:2397,R1,L1,2397,1199,2397,PASS,partial_inverse
inverse:R1:2413,R1,L1,2413,1207,2413,PASS,partial_inverse
inverse:R1:2421,R1,L1,2421,1211,2421,PASS,partial_inverse
inverse:R1:2425,R1,L1,2425,1213,2425,PASS,partial_inverse
inverse:R1:2461,R1,L1,2461,1231,2461,PASS,partial_inverse
inverse:R1:2477,R1,L1,2477,1239,2477,PASS,partial_inverse
inverse:R1:2485,R1,L1,2485,1243,2485,PASS,partial_inverse
inverse:R1:2489,R1,L1,2489,1245,2489,PASS,partial_inverse
inverse:R1:2509,R1,L1,2509,1255,2509,PASS,partial_inverse
inverse:R1:2517,R1,L1,2517,1259,2517,PASS,partial_inverse
inverse:R1:2521,R1,L1,2521,1261,2521,PASS,partial_inverse
inverse:R1:2533,R1,L1,2533,1267,2533,PASS,partial_inverse
inverse:R1:2537,R1,L1,2537,1269,2537,PASS,partial_inverse
inverse:R1:2545,R1,L1,2545,1273,2545,PASS,partial_inverse
inverse:R1:2621,R1,L1,2621,1311,2621,PASS,partial_inverse
inverse:R1:2653,R1,L1,2653,1327,2653,PASS,partial_inverse
inverse:R1:2669,R1,L1,2669,1335,2669,PASS,partial_inverse
inverse:R1:2677,R1,L1,2677,1339,2677,PASS,partial_inverse
inverse:R1:2681,R1,L1,2681,1341,2681,PASS,partial_inverse
inverse:R1:2717,R1,L1,2717,1359,2717,PASS,partial_inverse
inverse:R1:2733,R1,L1,2733,1367,2733,PASS,partial_inverse
inverse:R1:2741,R1,L1,2741,1371,2741,PASS,partial_inverse
inverse:R1:2745,R1,L1,2745,1373,2745,PASS,partial_inverse
inverse:R1:2765,R1,L1,2765,1383,2765,PASS,partial_inverse
inverse:R1:2773,R1,L1,2773,1387,2773,PASS,partial_inverse
inverse:R1:2777,R1,L1,2777,1389,2777,PASS,partial_inverse
inverse:R1:2789,R1,L1,2789,1395,2789,PASS,partial_inverse
inverse:R1:2793,R1,L1,2793,1397,2793,PASS,partial_inverse
inverse:R1:2801,R1,L1,2801,1401,2801,PASS,partial_inverse
inverse:R1:2845,R1,L1,2845,1423,2845,PASS,partial_inverse
inverse:R1:2861,R1,L1,2861,1431,2861,PASS,partial_inverse
inverse:R1:2869,R1,L1,2869,1435,2869,PASS,partial_inverse
inverse:R1:2873,R1,L1,2873,1437,2873,PASS,partial_inverse
inverse:R1:2893,R1,L1,2893,1447,2893,PASS,partial_inverse
inverse:R1:2901,R1,L1,2901,1451,2901,PASS,partial_inverse
inverse:R1:2905,R1,L1,2905,1453,2905,PASS,partial_inverse
inverse:R1:2917,R1,L1,2917,1459,2917,PASS,partial_inverse
inverse:R1:2921,R1,L1,2921,1461,2921,PASS,partial_inverse
inverse:R1:2929,R1,L1,2929,1465,2929,PASS,partial_inverse
inverse:R1:2957,R1,L1,2957,1479,2957,PASS,partial_inverse
inverse:R1:2965,R1,L1,2965,1483,2965,PASS,partial_inverse
inverse:R1:2969,R1,L1,2969,1485,2969,PASS,partial_inverse
inverse:R1:2981,R1,L1,2981,1491,2981,PASS,partial_inverse
inverse:R1:2985,R1,L1,2985,1493,2985,PASS,partial_inverse
inverse:R1:2993,R1,L1,2993,1497,2993,PASS,partial_inverse
inverse:R1:3013,R1,L1,3013,1507,3013,PASS,partial_inverse
inverse:R1:3017,R1,L1,3017,1509,3017,PASS,partial_inverse
inverse:R1:3025,R1,L1,3025,1513,3025,PASS,partial_inverse
inverse:R1:3041,R1,L1,3041,1521,3041,PASS,partial_inverse
inverse:R1:3133,R1,L1,3133,1567,3133,PASS,partial_inverse
inverse:R1:3165,R1,L1,3165,1583,3165,PASS,partial_inverse
inverse:R1:3181,R1,L1,3181,1591,3181,PASS,partial_inverse
inverse:R1:3189,R1,L1,3189,1595,3189,PASS,partial_inverse
inverse:R1:3193,R1,L1,3193,1597,3193,PASS,partial_inverse
inverse:R1:3229,R1,L1,3229,1615,3229,PASS,partial_inverse
inverse:R1:3245,R1,L1,3245,1623,3245,PASS,partial_inverse
inverse:R1:3253,R1,L1,3253,1627,3253,PASS,partial_inverse
inverse:R1:3257,R1,L1,3257,1629,3257,PASS,partial_inverse
inverse:R1:3277,R1,L1,3277,1639,3277,PASS,partial_inverse
inverse:R1:3285,R1,L1,3285,1643,3285,PASS,partial_inverse
inverse:R1:3289,R1,L1,3289,1645,3289,PASS,partial_inverse
inverse:R1:3301,R1,L1,3301,1651,3301,PASS,partial_inverse
inverse:R1:3305,R1,L1,3305,1653,3305,PASS,partial_inverse
inverse:R1:3313,R1,L1,3313,1657,3313,PASS,partial_inverse
inverse:R1:3357,R1,L1,3357,1679,3357,PASS,partial_inverse
inverse:R1:3373,R1,L1,3373,1687,3373,PASS,partial_inverse
inverse:R1:3381,R1,L1,3381,1691,3381,PASS,partial_inverse
inverse:R1:3385,R1,L1,3385,1693,3385,PASS,partial_inverse
inverse:R1:3405,R1,L1,3405,1703,3405,PASS,partial_inverse
inverse:R1:3413,R1,L1,3413,1707,3413,PASS,partial_inverse
inverse:R1:3417,R1,L1,3417,1709,3417,PASS,partial_inverse
inverse:R1:3429,R1,L1,3429,1715,3429,PASS,partial_inverse
inverse:R1:3433,R1,L1,3433,1717,3433,PASS,partial_inverse
inverse:R1:3441,R1,L1,3441,1721,3441,PASS,partial_inverse
inverse:R1:3469,R1,L1,3469,1735,3469,PASS,partial_inverse
inverse:R1:3477,R1,L1,3477,1739,3477,PASS,partial_inverse
inverse:R1:3481,R1,L1,3481,1741,3481,PASS,partial_inverse
inverse:R1:3493,R1,L1,3493,1747,3493,PASS,partial_inverse
inverse:R1:3497,R1,L1,3497,1749,3497,PASS,partial_inverse
inverse:R1:3505,R1,L1,3505,1753,3505,PASS,partial_inverse
inverse:R1:3525,R1,L1,3525,1763,3525,PASS,partial_inverse
inverse:R1:3529,R1,L1,3529,1765,3529,PASS,partial_inverse
inverse:R1:3537,R1,L1,3537,1769,3537,PASS,partial_inverse
inverse:R1:3553,R1,L1,3553,1777,3553,PASS,partial_inverse
inverse:R1:3613,R1,L1,3613,1807,3613,PASS,partial_inverse
inverse:R1:3629,R1,L1,3629,1815,3629,PASS,partial_inverse
inverse:R1:3637,R1,L1,3637,1819,3637,PASS,partial_inverse
inverse:R1:3641,R1,L1,3641,1821,3641,PASS,partial_inverse
inverse:R1:3661,R1,L1,3661,1831,3661,PASS,partial_inverse
inverse:R1:3669,R1,L1,3669,1835,3669,PASS,partial_inverse
inverse:R1:3673,R1,L1,3673,1837,3673,PASS,partial_inverse
inverse:R1:3685,R1,L1,3685,1843,3685,PASS,partial_inverse
inverse:R1:3689,R1,L1,3689,1845,3689,PASS,partial_inverse
inverse:R1:3697,R1,L1,3697,1849,3697,PASS,partial_inverse
inverse:R1:3725,R1,L1,3725,1863,3725,PASS,partial_inverse
inverse:R1:3733,R1,L1,3733,1867,3733,PASS,partial_inverse
inverse:R1:3737,R1,L1,3737,1869,3737,PASS,partial_inverse
inverse:R1:3749,R1,L1,3749,1875,3749,PASS,partial_inverse
inverse:R1:3753,R1,L1,3753,1877,3753,PASS,partial_inverse
inverse:R1:3761,R1,L1,3761,1881,3761,PASS,partial_inverse
inverse:R1:3781,R1,L1,3781,1891,3781,PASS,partial_inverse
inverse:R1:3785,R1,L1,3785,1893,3785,PASS,partial_inverse
inverse:R1:3793,R1,L1,3793,1897,3793,PASS,partial_inverse
inverse:R1:3809,R1,L1,3809,1905,3809,PASS,partial_inverse
inverse:R1:3853,R1,L1,3853,1927,3853,PASS,partial_inverse
inverse:R1:3861,R1,L1,3861,1931,3861,PASS,partial_inverse
inverse:R1:3865,R1,L1,3865,1933,3865,PASS,partial_inverse
inverse:R1:3877,R1,L1,3877,1939,3877,PASS,partial_inverse
inverse:R1:3881,R1,L1,3881,1941,3881,PASS,partial_inverse
inverse:R1:3889,R1,L1,3889,1945,3889,PASS,partial_inverse
inverse:R1:3909,R1,L1,3909,1955,3909,PASS,partial_inverse
inverse:R1:3913,R1,L1,3913,1957,3913,PASS,partial_inverse
inverse:R1:3921,R1,L1,3921,1961,3921,PASS,partial_inverse
inverse:R1:3937,R1,L1,3937,1969,3937,PASS,partial_inverse
inverse:R1:3973,R1,L1,3973,1987,3973,PASS,partial_inverse
inverse:R1:3977,R1,L1,3977,1989,3977,PASS,partial_inverse
inverse:R1:3985,R1,L1,3985,1993,3985,PASS,partial_inverse
inverse:R1:4001,R1,L1,4001,2001,4001,PASS,partial_inverse
inverse:R1:4033,R1,L1,4033,2017,4033,PASS,partial_inverse
inverse:L1:127,L1,R1,127,253,127,PASS,partial_inverse
inverse:L1:191,L1,R1,191,381,191,PASS,partial_inverse
inverse:L1:223,L1,R1,223,445,223,PASS,partial_inverse
inverse:L1:239,L1,R1,239,477,239,PASS,partial_inverse
inverse:L1:247,L1,R1,247,493,247,PASS,partial_inverse
inverse:L1:251,L1,R1,251,501,251,PASS,partial_inverse
inverse:L1:253,L1,R1,253,505,253,PASS,partial_inverse
inverse:L1:319,L1,R1,319,637,319,PASS,partial_inverse
inverse:L1:351,L1,R1,351,701,351,PASS,partial_inverse
inverse:L1:367,L1,R1,367,733,367,PASS,partial_inverse
inverse:L1:375,L1,R1,375,749,375,PASS,partial_inverse
inverse:L1:379,L1,R1,379,757,379,PASS,partial_inverse
inverse:L1:381,L1,R1,381,761,381,PASS,partial_inverse
inverse:L1:415,L1,R1,415,829,415,PASS,partial_inverse
inverse:L1:431,L1,R1,431,861,431,PASS,partial_inverse
inverse:L1:439,L1,R1,439,877,439,PASS,partial_inverse
inverse:L1:443,L1,R1,443,885,443,PASS,partial_inverse
inverse:L1:445,L1,R1,445,889,445,PASS,partial_inverse
inverse:L1:463,L1,R1,463,925,463,PASS,partial_inverse
inverse:L1:471,L1,R1,471,941,471,PASS,partial_inverse
inverse:L1:475,L1,R1,475,949,475,PASS,partial_inverse
inverse:L1:477,L1,R1,477,953,477,PASS,partial_inverse
inverse:L1:487,L1,R1,487,973,487,PASS,partial_inverse
inverse:L1:491,L1,R1,491,981,491,PASS,partial_inverse
inverse:L1:493,L1,R1,493,985,493,PASS,partial_inverse
inverse:L1:499,L1,R1,499,997,499,PASS,partial_inverse
inverse:L1:501,L1,R1,501,1001,501,PASS,partial_inverse
inverse:L1:505,L1,R1,505,1009,505,PASS,partial_inverse
inverse:L1:575,L1,R1,575,1149,575,PASS,partial_inverse
inverse:L1:607,L1,R1,607,1213,607,PASS,partial_inverse
inverse:L1:623,L1,R1,623,1245,623,PASS,partial_inverse
inverse:L1:631,L1,R1,631,1261,631,PASS,partial_inverse
inverse:L1:635,L1,R1,635,1269,635,PASS,partial_inverse
inverse:L1:637,L1,R1,637,1273,637,PASS,partial_inverse
inverse:L1:671,L1,R1,671,1341,671,PASS,partial_inverse
inverse:L1:687,L1,R1,687,1373,687,PASS,partial_inverse
inverse:L1:695,L1,R1,695,1389,695,PASS,partial_inverse
inverse:L1:699,L1,R1,699,1397,699,PASS,partial_inverse
inverse:L1:701,L1,R1,701,1401,701,PASS,partial_inverse
inverse:L1:719,L1,R1,719,1437,719,PASS,partial_inverse
inverse:L1:727,L1,R1,727,1453,727,PASS,partial_inverse
inverse:L1:731,L1,R1,731,1461,731,PASS,partial_inverse
inverse:L1:733,L1,R1,733,1465,733,PASS,partial_inverse
inverse:L1:743,L1,R1,743,1485,743,PASS,partial_inverse
inverse:L1:747,L1,R1,747,1493,747,PASS,partial_inverse
inverse:L1:749,L1,R1,749,1497,749,PASS,partial_inverse
inverse:L1:755,L1,R1,755,1509,755,PASS,partial_inverse
inverse:L1:757,L1,R1,757,1513,757,PASS,partial_inverse
inverse:L1:761,L1,R1,761,1521,761,PASS,partial_inverse
inverse:L1:799,L1,R1,799,1597,799,PASS,partial_inverse
inverse:L1:815,L1,R1,815,1629,815,PASS,partial_inverse
inverse:L1:823,L1,R1,823,1645,823,PASS,partial_inverse
inverse:L1:827,L1,R1,827,1653,827,PASS,partial_inverse
inverse:L1:829,L1,R1,829,1657,829,PASS,partial_inverse
inverse:L1:847,L1,R1,847,1693,847,PASS,partial_inverse
inverse:L1:855,L1,R1,855,1709,855,PASS,partial_inverse
inverse:L1:859,L1,R1,859,1717,859,PASS,partial_inverse
inverse:L1:861,L1,R1,861,1721,861,PASS,partial_inverse
inverse:L1:871,L1,R1,871,1741,871,PASS,partial_inverse
inverse:L1:875,L1,R1,875,1749,875,PASS,partial_inverse
inverse:L1:877,L1,R1,877,1753,877,PASS,partial_inverse
inverse:L1:883,L1,R1,883,1765,883,PASS,partial_inverse
inverse:L1:885,L1,R1,885,1769,885,PASS,partial_inverse
inverse:L1:889,L1,R1,889,1777,889,PASS,partial_inverse
inverse:L1:911,L1,R1,911,1821,911,PASS,partial_inverse
inverse:L1:919,L1,R1,919,1837,919,PASS,partial_inverse
inverse:L1:923,L1,R1,923,1845,923,PASS,partial_inverse
inverse:L1:925,L1,R1,925,1849,925,PASS,partial_inverse
inverse:L1:935,L1,R1,935,1869,935,PASS,partial_inverse
inverse:L1:939,L1,R1,939,1877,939,PASS,partial_inverse
inverse:L1:941,L1,R1,941,1881,941,PASS,partial_inverse
inverse:L1:947,L1,R1,947,1893,947,PASS,partial_inverse
inverse:L1:949,L1,R1,949,1897,949,PASS,partial_inverse
inverse:L1:953,L1,R1,953,1905,953,PASS,partial_inverse
inverse:L1:967,L1,R1,967,1933,967,PASS,partial_inverse
inverse:L1:971,L1,R1,971,1941,971,PASS,partial_inverse
inverse:L1:973,L1,R1,973,1945,973,PASS,partial_inverse
inverse:L1:979,L1,R1,979,1957,979,PASS,partial_inverse
inverse:L1:981,L1,R1,981,1961,981,PASS,partial_inverse
inverse:L1:985,L1,R1,985,1969,985,PASS,partial_inverse
inverse:L1:995,L1,R1,995,1989,995,PASS,partial_inverse
inverse:L1:997,L1,R1,997,1993,997,PASS,partial_inverse
inverse:L1:1001,L1,R1,1001,2001,1001,PASS,partial_inverse
inverse:L1:1009,L1,R1,1009,2017,1009,PASS,partial_inverse
